date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:11:04	40128/40128	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:45:45%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_random_function	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit359b.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:05	40133/40133	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:12:44%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_random_function2	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit3c07.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:06	39804/39804	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:12:20%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_date_current	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitf925.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:07	39893/39893	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:34:25%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_date_getfullyear	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit68c8.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:08	39972/39972	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2006:54:09%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_date_gettime	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit5eb9.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:09	39900/39900	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:11:25%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_date_setfullyear	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit9331.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:10	39912/39912	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:43:53%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_date_toutcstring	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit0db0.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:11	39873/39873	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:26:49%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_date_getday	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit02e8.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:12	40033/40033	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:47:03%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_date_weekday	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitdf69.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:13	40171/40171	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:23:31%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_timing_clock	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit2ed1.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:14	39815/39815	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:07:56%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitb343.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:15	39842/39842	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:41:32%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_newlines	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryite297.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:16	39916/39916	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:59:59%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_element	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit0a0f.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:17	40066/40066	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:12:48%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_change	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit418e.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:18	39820/39820	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:29:30%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_full	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit14cd.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:19	39905/39905	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:10:47%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_length	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitc71d.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:20	40073/40073	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:55:18%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_loop	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitf763.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:21	40189/40189	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:36:41%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_add	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit0b06.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:22	40070/40070	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:53:05%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_holes	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit134c.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:23	39929/39929	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:14:40%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_instanceof	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit7797.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:24	39943/39943	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:45:54%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_isarray_method	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit6577.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:25	40149/40149	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:06:04%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_push	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit1669.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:26	40018/40018	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:36:50%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_pop	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit818a.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:27	40021/40021	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2006:47:43%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_join	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit499c.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:28	40068/40068	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:46:29%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_concat	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit5f9e.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:29	40041/40041	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:52:36%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_concat2	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit0ef9.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:30	40171/40171	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:31:16%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_splice	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryita188.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:31	39960/39960	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:12:52%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_tostring	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit002e.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:32	40175/40175	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:31:12%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_unshift	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit88fb.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:33	40072/40072	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:31:16%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_shift	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit7ecf.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:34	40085/40085	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2004:18:30%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_slice	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryita41c.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:35	40056/40056	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:44:08%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit8872.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:36	40272/40272	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2011:17:33%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_reverse	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit8646.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:37	40140/40140	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2006:03:06%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort2	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit7b48.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:38	40079/40079	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2006:24:18%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort3	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit1c5a.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:39	40277/40277	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:23:00%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_alpha	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit7a7f.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:40	40115/40115	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:30:11%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_random	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitdbab.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:41	39911/39911	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2006:51:55%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_low	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit3c04.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:42	39973/39973	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:35:08%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_high	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitbed6.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:43	39955/39955	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:23:23%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_math_min	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit39b9.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:44	39956/39956	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:23:04%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_math_max	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitb45b.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:45	40071/40071	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:49:54%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_min	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit8cbb.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:46	40073/40073	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:23:49%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_max	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit4936.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:47	40276/40276	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:37:18%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_object1	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit02d5.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:48	40423/40423	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:47:22%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_sort_object2	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitf886.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:49	40070/40070	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2011:02:33%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_foreach	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitdfa0.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:50	40078/40078	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:58:27%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_map	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitbe52.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:51	40078/40078	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:34:15%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_filter	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryita0b2.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:52	40029/40029	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:27:41%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_reduce	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit4a7a.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:53	40045/40045	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:52:51%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_reduce_right	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit02e4.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:54	40036/40036	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:31:24%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_every	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryite1b5.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:55	40094/40094	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2006:44:52%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_some	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit847f.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:56	9874/9874	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:29:36%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_indexof()	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit9480.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:57	9912/9912	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:52:54%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_lastindexof()	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit6f73.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:58	9874/9874	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:13:02%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_find()	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit2986.html	(from https://www.w3schools.com/js/js_examples.asp)
19:11:59	9912/9912	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2009:52:55%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_find_index()	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryita1c5.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:00	40197/40197	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:29:48%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_typeof_all	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit5a63.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:01	40165/40165	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:20:13%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_constructor_all	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit53eb.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:02	39937/39937	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:13:53%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_number_string	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryiteb7b.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:03	39952/39952	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:18:28%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_number_tostring	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit8fd5.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:04	40030/40030	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:45:18%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_array_isarray	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit287a.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:05	39996/39996	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:50:00%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_date_isdate	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitc395.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:06	39960/39960	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:26:14%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean_expression1	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit1ab3.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:07	39882/39882	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:10:20%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean_expression2	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryita957.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:08	40122/40122	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:24:11%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryite6f2.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:09	39958/39958	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2006:15:34%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean_zero	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitf3a3.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:10	39961/39961	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2007:10:23%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean_minus	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit7dd0.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:11	39961/39961	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:31:29%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean_empty	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit0e11.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:13	39967/39967	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2011:55:41%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean_undefined	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryita7ce.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:13	39904/39904	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2011:25:21%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean_null	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitf16d.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:14	39907/39907	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2011:21:32%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean_false	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit8f2d.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:15	39906/39906	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:23:52%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_boolean_nan	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitf805.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:16	39876/39876	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2010:55:03%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison1	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit8852.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:17	39936/39936	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:29:21%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison2	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitca3c.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:18	39878/39878	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2006:15:39%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison4	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit9265.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:19	39882/39882	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2005:50:05%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison3	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitb138.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:20	39876/39876	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2011:12:43%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison5	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit7331.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:21	39878/39878	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2011:42:25%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison7	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit2470.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:22	39882/39882	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2011:21:40%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison6	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit247e.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:23	39878/39878	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:23:54%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison8	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit748c.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:24	39937/39937	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:48:19%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison9	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitd86f.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:25	39880/39880	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2004:18:39%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison10	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryitd809.html	(from https://www.w3schools.com/js/js_examples.asp)
19:12:26	39880/39880	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2008:18:46%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_comparison11	/home/ik_2dw3/My%20Web%20Sites/JavaScript/www.w3schools.com/js/tryit74aa.html	(from https://www.w3schools.com/js/js_examples.asp)
